outlet,bias,headline,summary,ground_news_interest_url
teleSUR,Far Left,Trump: U.S. will not rule out military force to reclaim Panama Canal,"Trump emphasized the importance of the Panama Canal for national security and called on Greenland to be considered as a vital national interest. In a press conference, Trump stated that the use of military force to reclaim the Panama Canal is not ruled out. READ ALSO: Venezuela condemns U.S. interventionism that supports violent project of the extreme rightwing Trump considers this territory as vital for the national security of the United States. 1 year ago",https://ground.news/interest/telesurtvnet
teleSUR,Far Left,Democratic Congressman Begins Political Trial Process Against Trump by Gaza Plan · Global Voices,"U.S. legislator Al Green described the takeover of the Gaza Strip and the transformation of the territory into a “Middle East River” as an “ethnic cleansing.” During a hearing in the House of Representatives, broadcast on TV channel C-SPAN, U.S. Democratic Congressman Al Green announced that he will begin a process of political trial, also known as impeachment, against the current U.S. president, Donald Trump, for his proposal to “take control” … 1 year ago",https://ground.news/interest/telesurtvnet
Palmer Report,Far Left,House Democrat brings articles of impeachment against Donald Trump,"… 1 year ago · Los Angeles, United States",https://ground.news/interest/palmer-report
World Socialist Web Site,Far Left,The 2014 coup in Ukraine,1 year ago · United States,https://ground.news/interest/world-socialist-web-site
teleSUR,Far Left,"","",https://ground.news/interest/telesurtvnet
Jacobin,Far Left,"After Germany’s Election, the Left Can Hope Again","Sunday's German election saw a big shift toward right-wing parties. But while the Alternative für Deutschland piled up votes in the former East, socialist party Die Linke also made a major breakthrough. Jan van Aken, Ines Schwerdtner, Heidi Reichinnek, and Gregor Gysi in Berlin on February 21, 2025. (Carsten Koall / picture alliance via Getty Images) On Sunday, Germany took a huge step to the right. The conservative Christian Democrats (CDU) ra… 1 year ago",https://ground.news/interest/jacobincom
teleSUR,Far Left,"","",https://ground.news/interest/telesurtvnet
teleSUR,Far Left,"","",https://ground.news/interest/telesurtvnet
teleSUR,Far Left,UN Warns of High Risk of Humanitarian Catastrophe in DR Congo,"Nearly 6.5 million people are displaced in the country, with nearly 3 million in North Kivu province. The humanitarian situation in the Democratic Republic of the Congo (DRC) has become alarming, according to a recent United Nations report. Clashes between the Congolese Army and the armed group M23 with support from Rwanda have reached Goma, the capital city of North Kivu Province (east), which houses approximately 2 million people.",https://ground.news/interest/telesurtvnet
teleSUR,Far Left,U.S. Suspends Intelligence Exchange with Ukraine,"This measure could significantly restrict the Ukrainian Army’s ability to launch attacks on Russian territory, as it is the greatest aid Kiev has received since 2022. Amid tensions between the new Donald Trump administration and European nations, especially with Ukraine, whom it intends to pressure from all possible quarters to accept a treaty ending the war with Russia; the US government has suspended the exchange of intelligence information with Ukraine.",https://ground.news/interest/telesurtvnet
teleSUR,Far Left,US Imposes New Tariff Rate on Canada and Mexico,"Canada is considering applying a measure of reciprocity in its dealings with the United States. The imposition of new tariffs on Mexico and Canada will take effect this Saturday, following President Donald Trump's announcement that the rate will be 25% for nations that, according to him, have not been favorable in economic terms for the United States.",https://ground.news/interest/telesurtvnet
teleSUR,Far Left,Romania: Calin Georgescu supporters protest against rejection of their candidacy · Global Voices,"Protesters broke the perimeter fences of the Central Electoral Office (CIO) building after learning that it banned the candidacy of the politician, who claimed to be a victim of political persecution. Hours earlier it was announced that the Constitutional Court authorized Georgescu to stand as a candidate for the presidency of Romania in the May 4 elections. Faced with popular reactions, the gendarmes intervened with tear gas to remove them.",https://ground.news/interest/telesurtvnet
Orinoco Tribune,Far Left,Israel: 90 Palestinian Abductees Freed in First Exchange of Gaza Ceasefire Deal,"Israel has released ninety Palestinian abductees as part of the first phase of a Gaza ceasefire deal with the Hamas resistance movement. All the Palestinian abductees were freed from Ofer Prison in the occupied West Bank on Monday, the Israel Prison Service said on Monday. They were carried by buses to the West Bank town of Beitunia and the city of Ramallah. Hundreds of Palestinians hit the streets of Beitunia and Ramallah in jubilation, waving flags and chanting slogans.",https://ground.news/interest/orinoco-tribune
Crooks and Liars,Far Left,Trump Complains: Harder To Deal With Ukraine As Russia Pummels Them With Bombs,"Trump complains about the difficulty of dealing with Russia, despite the ongoing bombing of Ukraine. He claims to trust Putin and believes a peace treaty can be made, despite Russia's destructive actions. ""President Putin is bombing Ukraine. Do you still believe him when he tells you that he wants peace?"" a reporter asked. ""Yeah, no, I believe him. I think we're doing very well with Russia,"" Trump replied. ""But right … 1 year ago · United States",https://ground.news/interest/crooksandliarscom
teleSUR,Far Left,90 Palestinians released after Israeli ceasefire,"In a major development in the ongoing conflict, 90 Palestinians who were kidnapped by the Israeli Army during the ceasefire agreement in Doha, Qatar, were released on Monday, January 20, 2020. The release of the hostages, including Khalida Jarrar, a prominent Palestinian activist, was part of the agreement. Most of those released are women, and the event marks a significant step towards peace.",https://ground.news/interest/telesurtvnet
teleSUR,Far Left,"","",https://ground.news/interest/telesurtvnet
Crooks and Liars,Far Left,Judge Clips 'Squishy' DOJ Lawyer For Refusal To Guarantee FBI Agents' Privacy,U.S. District Judge Jia M. Cobb snapped at an attorney for President Donald Trump's Department of Justice (DOJ) who could not guarantee that a list of FBI agents who worked on Jan. 6 cases.,https://ground.news/interest/crooksandliarscom
teleSUR,Far Left,Syria: De facto Government Massacres Alawites and the International Community Keeps Silence · Global Voices,"The de facto leadership of Abu Mohamad al-Golani threatened the Alawites to hand over their weapons, “before it is too late.” The Syrian people are being victimized by a genocide against the Alawites, which has left at least 237 people dead in two days, while the major powers of the international community remain silent in the face of this new conflict.",https://ground.news/interest/telesurtvnet
World Socialist Web Site,Far Left,The 2014 coup in Ukraine,1 year ago · United States,https://ground.news/interest/world-socialist-web-site
Orinoco Tribune,Far Left,China Surpasses Disney and Pixar: Ne Zha 2 Dominates Global Box Office.,"The latest Chinese animated film has broken multiple records and became the first film in the world to surpass the $1 billion mark. After its success in Asia, its entry into the West put it in first place at the international box office. In a historic milestone for the Asian giant’s film industry, Chinese animated film Ne Zha 2 has surpassed its US counterpart Inside Out 2 (Pixar) at the global box office, marking a significant turning point in the country’s film industry.",https://ground.news/interest/orinoco-tribune
Mondoweiss,Far Left,"Yes Elon Musk, you can be both a Zionist and a Nazi","Musk, speaking at an AFD campaign rally, reaffirmed his support for the party and urged Germans to move past their ""guilt."" The historical and ideological affinities between Zionism and white supremacy run deep.",https://ground.news/interest/mondoweiss
